,0
1728,9.0
1729,12.0
1730,11.0
1731,8.0
1732,11.0
1733,11.0
1734,11.0
1735,5.0
1736,13.0
1737,11.0
1738,12.0
1739,7.0
1740,7.0
1741,7.0
1742,3.0
1743,7.0
1744,9.0
1745,3.0
1746,11.0
1747,8.0
1748,14.0
1749,5.0
1750,7.0
1751,3.0
1752,11.0
1753,13.0
1754,2.0
1755,23.0
1756,10.0
1757,8.0
1758,5.0
1759,5.0
1760,10.0
1761,8.0
1762,11.0
1763,5.0
1764,11.0
1765,11.0
1766,11.0
1767,9.0
1768,9.0
1769,4.0
1770,3.0
1771,10.0
1772,11.0
1773,3.0
1774,6.0
1775,9.0
1776,14.0
1777,11.0
1778,9.0
1779,11.0
1780,13.0
1781,7.0
1782,12.0
1783,13.0
1784,11.0
1785,17.0
1786,11.0
1787,8.0
1788,9.0
1789,9.0
1790,12.0
1791,11.0
1792,12.0
1793,13.0
1794,8.0
1795,5.0
1796,4.0
1797,11.0
1798,12.0
1799,8.0
1800,8.0
1801,8.0
1802,4.0
1803,8.0
1804,3.0
1805,8.0
1806,9.0
1807,8.0
1808,11.0
1809,13.0
1810,11.0
1811,11.0
1812,11.0
1813,12.0
1814,11.0
1815,10.0
1816,9.0
1817,10.0
1818,10.0
1819,10.0
1820,5.0
1821,9.0
1822,11.0
1823,7.0
1824,4.0
1825,7.0
1826,9.0
1827,8.0
1828,9.0
1829,4.0
1830,8.0
1831,12.0
1832,6.0
1833,11.0
1834,12.0
1835,15.0
1836,6.0
1837,8.0
1838,8.0
1839,11.0
1840,3.0
1841,12.0
1842,11.0
1843,6.0
1844,8.0
1845,10.0
1846,10.0
1847,5.0
1848,9.0
1849,12.0
1850,17.0
1851,14.0
1852,11.0
1853,11.0
1854,10.0
1855,11.0
1856,9.0
1857,14.0
1858,10.0
1859,3.0
1860,8.0
1861,12.0
1862,12.0
1863,11.0
1864,12.0
1865,11.0
1866,11.0
1867,11.0
1868,11.0
1869,10.0
1870,7.0
1871,14.0
1872,7.0
1873,4.0
1874,13.0
1875,10.0
1876,14.0
1877,4.0
1878,11.0
1879,11.0
1880,7.0
1881,12.0
1882,11.0
1883,8.0
1884,6.0
1885,8.0
1886,11.0
1887,12.0
1888,12.0
1889,11.0
1890,13.0
1891,5.0
1892,12.0
1893,8.0
1894,16.0
1895,7.0
1896,12.0
1897,12.0
1898,9.0
1899,8.0
1900,13.0
1901,7.0
1902,3.0
1903,3.0
1904,6.0
1905,11.0
1906,9.0
1907,6.0
1908,6.0
1909,12.0
1910,9.0
1911,11.0
1912,12.0
1913,5.0
1914,8.0
1915,8.0
1916,4.0
1917,5.0
1918,5.0
1919,11.0
1920,5.0
1921,6.0
1922,14.0
1923,5.0
1924,9.0
1925,11.0
1926,4.0
1927,13.0
1928,5.0
1929,8.0
1930,12.0
1931,9.0
1932,11.0
1933,11.0
1934,11.0
1935,12.0
1936,7.0
1937,7.0
1938,8.0
1939,8.0
1940,12.0
1941,11.0
1942,11.0
1943,8.0
1944,13.0
1945,9.0
1946,8.0
1947,11.0
1948,12.0
1949,10.0
1950,4.0
1951,6.0
1952,12.0
1953,10.0
1954,9.0
1955,8.0
1956,4.0
1957,5.0
1958,8.0
1959,6.0
1960,9.0
1961,18.0
1962,7.0
1963,8.0
1964,12.0
1965,12.0
1966,11.0
1967,12.0
1968,9.0
1969,11.0
1970,9.0
1971,6.0
1972,12.0
1973,7.0
1974,9.0
1975,11.0
1976,8.0
1977,8.0
1978,4.0
1979,11.0
1980,5.0
1981,3.0
1982,12.0
1983,16.0
1984,10.0
1985,6.0
1986,6.0
1987,13.0
1988,9.0
1989,15.0
1990,11.0
1991,10.0
1992,10.0
1993,10.0
1994,12.0
1995,3.0
1996,4.0
1997,12.0
1998,15.0
1999,9.0
2000,10.0
2001,13.0
2002,8.0
2003,13.0
2004,12.0
2005,7.0
2006,11.0
2007,12.0
2008,10.0
2009,12.0
2010,12.0
2011,12.0
2012,15.0
2013,12.0
2014,14.0
2015,4.0
2016,14.0
2017,11.0
2018,12.0
2019,13.0
2020,14.0
2021,10.0
2022,11.0
2023,16.0
2024,15.0
2025,14.0
2026,12.0
2027,8.0
2028,9.0
2029,9.0
2030,6.0
2031,11.0
2032,10.0
2033,14.0
2034,13.0
2035,12.0
2036,10.0
2037,8.0
2038,6.0
2039,6.0
2040,8.0
2041,5.0
2042,3.0
2043,11.0
2044,11.0
2045,12.0
2046,6.0
2047,13.0
2048,11.0
2049,10.0
2050,10.0
2051,10.0
2052,12.0
2053,18.0
2054,10.0
2055,11.0
2056,15.0
2057,16.0
2058,10.0
2059,15.0
2060,4.0
2061,11.0
2062,13.0
2063,18.0
2064,9.0
2065,9.0
2066,12.0
2067,13.0
2068,25.0
2069,8.0
2070,15.0
2071,13.0
2072,12.0
2073,11.0
2074,8.0
2075,11.0
2076,6.0
2077,12.0
2078,15.0
2079,16.0
2080,12.0
2081,15.0
2082,15.0
2083,4.0
2084,13.0
2085,11.0
2086,14.0
2087,16.0
2088,8.0
2089,8.0
2090,3.0
2091,16.0
2092,7.0
2093,13.0
2094,7.0
2095,10.0
2096,11.0
2097,13.0
2098,8.0
2099,5.0
2100,12.0
2101,10.0
2102,18.0
2103,4.0
2104,15.0
2105,8.0
2106,16.0
2107,6.0
2108,13.0
2109,10.0
2110,6.0
2111,10.0
2112,12.0
2113,17.0
2114,8.0
2115,13.0
2116,11.0
2117,8.0
2118,10.0
2119,7.0
2120,14.0
2121,13.0
2122,19.0
2123,11.0
2124,14.0
2125,17.0
2126,10.0
2127,14.0
2128,15.0
2129,6.0
2130,9.0
2131,9.0
2132,15.0
2133,16.0
